834,2,1.38
835,0,1.44
836,0,1.45
837,5,1.46
838,1,1.43
839,1,1.43
840,0,1.42
841,0,1.42
842,4,1.45
843,1,1.43
844,3,1.44
845,0,1.45
846,0,1.45
847,1,1.46
848,1,1.46
849,1,1.45
850,0,1.45
851,1,1.47
852,1,1.47
853,1,1.48
854,0,1.47
855,0,1.51
856,0,1.65
857,0,1.65
858,0,1.65
859,1,1.65
860,1,1.64
861,0,1.63
862,7,1.63
863,4,1.58
864,3,1.56
865,1,1.53
866,8,1.52
867,1,1.44
868,0,1.43
869,0,1.47
870,1,1.47
871,0,1.49
872,2,1.49
873,3,1.47
874,8,1.44
875,0,1.36
876,4,1.36
877,0,1.34
878,0,1.35
879,0,1.35
880,4,1.35
881,4,1.49
882,1,1.49
883,2,1.48
884,0,1.47
885,0,1.47
886,0,1.47
887,0,1.47
888,1,1.47
889,0,1.46
890,0,1.46
891,0,1.48
892,0,1.5
893,0,1.51
894,0,1.51
895,4,1.51
896,1,1.49
897,0,1.48
898,0,1.51
899,1,1.55
900,0,1.56
901,0,1.58
902,1,1.58
903,4,1.59
904,3,1.55
905,0,1.59
906,1,1.59
907,0,1.58
908,2,1.61
909,3,1.59
910,0,1.64
911,0,1.64
912,2,1.64
913,0,1.62
914,2,1.62
915,5,1.63
916,2,1.65
917,6,1.72
918,3,1.66
919,0,1.63
920,0,1.63
921,2,1.84
922,2,1.88
923,1,1.86
924,1,1.85
925,0,1.85
926,1,1.85
927,0,1.84
928,4,1.86
929,1,1.84
930,2,1.83
931,1,1.84
932,4,1.83
933,0,1.79
934,8,1.79
935,1,1.71
936,1,1.7
937,2,1.77
938,1,1.75
939,0,1.74
940,0,1.75
941,3,1.76
942,2,1.73
943,2,1.72
944,4,1.71
945,0,1.68
946,1,1.68
947,1,1.69
948,0,1.68
949,1,1.69
950,2,1.71
951,1,1.7
952,2,1.7
953,0,1.68
954,4,1.68
955,14,1.64
956,0,1.5
957,0,1.51
958,0,1.53
959,0,1.56
960,0,1.57
961,0,1.64
962,2,1.65
963,2,1.64
964,0,1.65
965,0,1.65
966,0,1.66
967,0,1.69
968,4,1.69
969,0,1.66
970,3,1.67
971,0,1.64
972,0,1.69
973,0,1.69
974,0,1.72
975,0,1.72
976,2,1.72
977,1,1.7
978,0,1.69
979,0,1.69
980,18,1.7
981,4,1.56
982,0,1.52
983,1,1.53
984,0,1.58
985,0,1.58
986,0,1.61
987,0,1.62
988,0,1.63
989,0,1.63
990,2,1.66
991,2,1.64
992,1,1.62
993,0,1.61
994,0,1.61
995,2,1.61
996,0,1.6
997,3,1.61
998,4,1.65
999,2,1.61
1000,2,1.61
1001,0,1.62
1002,2,1.67
1003,0,1.65
1004,7,1.65
1005,0,1.59
1006,0,1.6
1007,3,1.61
1008,0,1.58
1009,8,1.58
1010,0,1.51
1011,0,1.58
1012,0,1.58
1013,0,1.59
1014,3,1.62
1015,7,1.6
1016,9,1.53
1017,0,1.45
1018,0,1.45
1019,0,1.45
1020,21,1.47
1021,6,1.3
1022,0,1.27
1023,0,1.27
1024,1,1.27
1025,0,1.26
1026,0,1.27
1027,2,1.32
1028,2,1.3
1029,0,1.28
1030,3,1.29
1031,0,1.31
1032,0,1.31
1033,0,1.31
1034,0,1.32
1035,0,1.32
1036,8,1.39
1037,0,1.31
1038,0,1.31
1039,1,1.36
1040,1,1.35
1041,0,1.34
1042,1,1.34
1043,1,1.33
1044,1,1.33
1045,0,1.33
1046,2,1.34
1047,0,1.32
1048,1,1.32
1049,3,1.34
1050,1,1.32
1051,1,1.32
1052,0,1.32
1053,0,1.32
1054,0,1.33
1055,0,1.34
1056,1,1.38
1057,2,1.38
1058,3,1.36
1059,1,1.33
1060,7,1.32
1061,1,1.26
1062,1,1.27
1063,3,1.26
1064,0,1.23
1065,1,1.24
1066,3,1.23
1067,0,1.24
1068,1,1.26
1069,1,1.25
1070,0,1.24
1071,5,1.31
1072,0,1.26
1073,3,1.27
1074,0,1.27
1075,0,1.27
1076,0,1.27
1077,0,1.29
1078,0,1.36
1079,1,1.36
1080,4,1.36
1081,0,1.33
1082,1,1.33
1083,6,1.32
1084,0,1.26
1085,3,1.26
1086,1,1.23
1087,1,1.22
1088,0,1.21
1089,3,1.21
1090,0,1.24
1091,0,1.25
1092,0,1.25
1093,0,1.32
1094,0,1.32
1095,1,1.32
1096,1,1.32
1097,7,1.32
1098,0,1.25
1099,2,1.25
1100,3,1.23
1101,5,1.2
1102,0,1.2
1103,0,1.21
1104,1,1.31
1105,1,1.3
1106,1,1.29
1107,0,1.28
1108,0,1.3
1109,1,1.38
1110,7,1.37
1111,0,1.36
1112,1,1.36
1113,3,1.35
1114,1,1.33
1115,0,1.32
1116,1,1.33
1117,0,1.32
1118,0,1.32
1119,2,1.36
1120,4,1.34
1121,3,1.3
1122,0,1.31
1123,0,1.33
1124,0,1.33
1125,1,1.33
1126,5,1.4
1127,0,1.38
1128,0,1.38
1129,1,1.44
1130,5,1.43
1131,0,1.38
1132,0,1.47
1133,1,1.49
1134,0,1.56
1135,7,1.56
1136,0,1.49
1137,0,1.49
1138,5,1.49
1139,0,1.44
1140,0,1.44
1141,0,1.46
1142,0,1.47
1143,1,1.49
1144,1,1.48
1145,1,1.5
1146,0,1.5
1147,0,1.5
1148,3,1.51
1149,1,1.49
1150,1,1.49
1151,1,1.5
1152,0,1.51
1153,1,1.52
1154,1,1.52
1155,4,1.52
1156,1,1.48
1157,0,1.47
1158,0,1.47
1159,0,1.52
1160,1,1.57
1161,2,1.56
1162,0,1.56
1163,0,1.57
1164,1,1.58
1165,0,1.59
1166,4,1.59
1167,2,1.7
1168,0,1.69
1169,0,1.72
1170,7,1.73
1171,0,1.67
1172,1,1.67
1173,3,1.67
1174,0,1.69
1175,0,1.69
1176,2,1.7
1177,7,1.68
1178,0,1.61
1179,1,1.65
1180,1,1.64
1181,0,1.68
1182,0,1.69
1183,0,1.7
1184,0,1.7
1185,0,1.72
1186,0,1.72
1187,0,1.74
1188,0,1.87
1189,6,1.88
1190,1,1.82
1191,0,1.81
1192,7,1.81
1193,0,1.74
1194,0,1.79
1195,1,1.79
1196,1,1.78
1197,0,1.77
1198,0,1.78
1199,0,1.8
1200,0,1.81
1201,5,1.81
1202,1,1.81
1203,10,1.8
1204,0,1.71
1205,0,1.71
1206,0,1.71
1207,2,1.73
1208,8,1.72
1209,0,1.64
1210,6,1.64
1211,0,1.61
1212,0,1.61
1213,1,1.63
1214,0,1.64
1215,1,1.64
1216,0,1.63
1217,0,1.72
1218,4,1.72
1219,0,1.7
1220,0,1.7
1221,4,1.7
1222,2,1.7
1223,0,1.72
1224,0,1.74
1225,8,1.74
1226,3,1.66
1227,0,1.64
1228,6,1.64
1229,0,1.58
1230,0,1.58
1231,9,1.58
1232,2,1.51
1233,8,1.54
1234,0,1.46
1235,0,1.48
1236,0,1.48
1237,0,1.48
1238,0,1.48
1239,0,1.49
1240,2,1.49
1241,1,1.47
1242,2,1.46
1243,0,1.44
1244,3,1.44
1245,1,1.5
1246,0,1.49
1247,1,1.57
1248,1,1.58
1249,1,1.77
1250,2,1.83
1251,2,1.81
1252,1,1.79
1253,1,1.78
1254,1,1.77
1255,0,1.77
1256,0,1.77
1257,0,1.77
1258,5,2.21
1259,5,2.18
1260,0,2.13
1261,2,2.13
1262,1,2.11
1263,1,2.1
1264,2,2.09
1265,0,2.08
1266,15,2.08
1267,1,1.93
1268,3,1.92
1269,1,1.91
1270,1,1.93
1271,0,1.92
1272,1,1.92
1273,5,1.95
1274,0,1.93
1275,1,1.93
1276,0,1.94
1277,0,1.94
1278,4,1.94
1279,0,1.9
1280,5,1.9
1281,1,1.85
1282,1,1.84
1283,0,2.07
1284,2,2.1
1285,0,2.08
1286,2,2.08
1287,13,2.06
1288,1,1.93
1289,0,1.92
1290,0,1.94
1291,0,1.94
1292,0,1.94
1293,5,1.95
1294,0,1.94
1295,0,1.94
1296,0,1.94
1297,1,1.95
1298,2,1.95
1299,1,1.94
1300,0,1.93
1301,5,1.97
1302,0,1.92
1303,1,1.93
1304,0,1.93
1305,0,1.94
1306,2,1.94
1307,1,1.95
1308,0,1.94
1309,0,1.96
1310,3,1.96
1311,0,1.93
1312,2,1.93
1313,2,1.91
1314,0,1.93
1315,0,1.93
1316,9,1.93
1317,0,1.84
1318,2,1.84
1319,0,1.82
1320,0,1.84
1321,4,1.87
1322,4,1.83
1323,2,1.8
1324,0,1.78
1325,0,1.78
1326,1,1.78
1327,0,1.77
1328,0,1.82
1329,0,1.82
1330,0,1.82
1331,2,1.82
1332,5,1.85
1333,0,1.82
1334,2,1.84
1335,0,1.82
1336,0,1.88
1337,0,1.88
1338,1,1.95
1339,0,1.94
1340,0,1.94
1341,0,1.99
1342,0,2
1343,0,2.11
1344,9,2.11
1345,0,2.02
1346,8,2.06
1347,2,2.01
1348,20,1.99
1349,7,1.79
1350,0,1.73
1351,0,1.73
1352,0,1.73
1353,0,1.73
1354,1,1.74
1355,0,1.74
1356,0,1.74
1357,44,1.76
1358,2,1.32
1359,0,1.3
1360,0,1.31
1361,0,1.32
1362,0,1.34
1363,0,1.46
1364,1,1.49
1365,0,1.49
1366,0,1.5
1367,0,1.51
1368,2,1.52
1369,3,1.52
1370,0,1.49
1371,0,1.49
1372,4,1.5
1373,3,1.47
1374,0,1.44
1375,2,1.53
1376,0,1.57
1377,0,1.57
1378,0,1.85
1379,0,1.86
1380,0,2
1381,0,2.07
1382,24,2.09
1383,3,1.9
1384,0,1.89
1385,0,1.9
1386,0,1.91
1387,0,2.07
1388,0,2.07
1389,2,2.08
1390,0,2.08
1391,0,2.09
1392,1,2.13
1393,4,2.13
1394,0,2.12
1395,0,2.12
1396,1,2.12
1397,1,2.18
1398,1,2.26
1399,0,2.28
1400,4,2.3
1401,0,2.27
1402,1,2.3
1403,1,2.29
1404,1,2.34
1405,0,2.38
1406,3,2.48
1407,0,2.46
1408,2,2.46
1409,0,2.56
1410,0,2.57
1411,0,2.57
1412,0,2.57
1413,4,2.62
1414,0,2.58
1415,0,2.6
1416,0,2.6
1417,0,2.65
1418,0,2.66
1419,2,2.66
1420,3,2.66
1421,0,2.63
1422,1,2.63
1423,0,2.64
1424,0,2.67
1425,0,2.7
1426,0,2.75
1427,5,2.77
1428,0,2.75
1429,0,2.77
1430,0,2.79
1431,5,2.82
1432,2,2.79
1433,2,2.79
1434,0,2.79
1435,6,2.8
1436,0,2.74
1437,7,2.77
1438,0,2.72
1439,0,2.76
1440,5,2.78
1441,1,2.76
1442,11,2.77
1443,0,2.67
1444,0,2.67
1445,4,2.71
1446,3,2.69
1447,0,2.67
1448,0,2.67
1449,1,2.85
1450,0,2.86
1451,0,2.96
1452,0,2.96
1453,1,2.96
1454,1,2.95
1455,0,2.94
1456,2,2.97
1457,0,2.95
1458,0,2.95
1459,1,2.95
1460,1,2.95
1461,2,2.94
1462,12,2.92
1463,3,2.87
1464,1,2.84
1465,1,2.83
1466,1,2.91
1467,1,2.9
1468,2,2.89
1469,0,2.9
1470,0,2.9
1471,1,2.9
1472,1,2.89
1473,0,2.88
1474,9,2.88
1475,6,2.79
1476,0,2.75
1477,28,2.75
1478,1,2.47
1479,14,2.46
1480,7,2.32
1481,2,2.28
1482,5,2.3
1483,2,2.28
1484,1,2.26
1485,1,2.26
1486,16,2.25
1487,0,2.09
1488,1,2.09
1489,2,2.3
1490,1,2.29
1491,4,2.29
1492,1,2.25
1493,3,2.24
1494,0,2.21
1495,0,2.21
1496,7,2.21
1497,9,2.14
1498,3,2.11
1499,2,2.09
1500,1,2.11
1501,3,2.11
1502,0,2.08
1503,6,2.08
1504,5,2.02
1505,10,1.98
1506,1,1.9
1507,0,1.9
1508,12,1.91
1509,1,1.79
1510,0,1.84
1511,0,1.87
1512,5,1.94
1513,0,1.92
1514,2,1.92
1515,0,1.9
1516,5,1.94
1517,1,1.94
1518,0,1.97
1519,2,2
1520,0,1.98
1521,0,1.98
1522,2,2.01
1523,3,1.99
1524,3,1.97
1525,5,1.94
1526,2,1.9
1527,3,1.91
1528,2,1.93
1529,2,1.94
1530,3,1.92
1531,2,1.89
1532,2,1.95
1533,2,1.93
1534,1,1.91
1535,0,1.98
1536,3,1.99
1537,2,1.96
1538,4,1.94
1539,2,1.9
1540,3,1.88
1541,2,1.86
1542,1,1.84
1543,0,1.83
1544,4,1.84
1545,2,1.81
1546,1,1.8
1547,0,1.8
1548,18,1.81
1549,2,1.63
1550,10,1.61
1551,0,1.57
1552,0,1.58
1553,0,1.58
1554,0,1.58
1555,3,1.59
1556,0,1.56
1557,0,1.57
1558,0,1.57
1559,1,1.76
1560,0,1.75
1561,0,1.77
1562,7,1.78
1563,0,1.71
1564,0,1.71
1565,9,1.72
1566,0,1.63
1567,0,1.63
1568,3,1.63
1569,0,1.6
1570,0,1.6
1571,0,1.61
1572,0,1.61
1573,0,1.65
1574,0,1.66
1575,2,1.67
1576,0,1.65
1577,0,1.67
1578,0,1.67
1579,0,1.67
1580,3,1.78
1581,4,1.75
1582,3,1.71
1583,0,1.69
1584,1,1.77
1585,0,1.76
1586,0,1.76
1587,0,1.76
1588,22,1.77
1589,1,1.55
1590,1,1.54
1591,0,1.59
1592,0,1.59
1593,0,1.6
1594,0,1.8
1595,0,1.81
1596,0,1.81
1597,6,1.84
1598,1,1.82
1599,4,1.85
1600,1,1.82
1601,0,2.02
1602,0,2.03
1603,0,2.04
1604,1,2.04
1605,2,2.03
1606,1,2.01
1607,1,2
1608,0,1.99
1609,6,2.01
1610,3,1.98
1611,7,1.97
1612,3,1.92
1613,0,1.95
1614,0,1.97
1615,4,1.97
1616,5,1.93
1617,4,1.89
1618,3,1.86
1619,0,1.84
1620,0,1.84
1621,3,1.84
1622,0,1.83
1623,1,1.86
1624,0,1.87
1625,1,1.93
1626,3,1.92
1627,5,1.92
1628,3,1.88
1629,0,1.86
1630,0,1.86
1631,8,1.88
1632,0,1.81
1633,0,1.81
1634,8,1.84
1635,1,1.76
1636,0,1.75
1637,0,1.75
1638,0,1.75
1639,0,1.75
1640,1,1.75
1641,0,1.74
1642,0,1.74
1643,1,1.76
1644,1,1.75
1645,1,1.78
1646,1,1.77
1647,1,1.76
1648,0,1.76
1649,0,1.81
1650,6,1.81
1651,1,1.75
1652,0,1.74
1653,0,1.74
1654,1,1.74
1655,0,1.73
1656,1,1.83
1657,0,1.85
1658,19,1.85
1659,0,1.66
1660,2,1.67
1661,1,1.67
1662,0,1.66
1663,0,1.66
1664,1,1.66
1665,0,1.65
1666,0,1.65
1667,0,1.65
1668,0,1.73
1669,0,1.73
